82,1,902,82,952,82,914,82,960,82
4,1,0,4,0,4,0,4,0,4
132,1,3990,132,4339,132,4018,132,4359,132
99,1,1311,99,1392,99,1326,99,1403,99
69,1,572,69,487,69,578,69,492,69
55,1,232,55,178,55,236,55,180,55
119,1,2962,119,2994,119,2984,119,3010,119
25,1,23,25,22,25,23,25,22,25
18,1,10,18,9,18,10,18,9,18
107,1,2133,107,2166,107,2150,107,2177,107
115,1,2793,115,2934,115,2814,115,2952,115
69,1,478,69,520,69,484,69,527,69
11,1,3,11,5,11,3,11,5,11
75,1,607,75,606,75,615,75,612,75
55,1,254,55,297,55,258,55,300,55
134,1,5036,134,4588,134,5059,134,4611,134
82,1,894,82,847,82,904,82,855,82
65,1,399,65,384,65,405,65,389,65
110,1,2233,110,2270,110,2248,110,2284,110
118,1,3028,118,2993,118,3043,118,3008,118
149,1,6385,149,6677,149,6410,149,6701,149
90,1,1260,90,1301,90,1275,90,1311,90
97,1,1435,97,1494,97,1449,97,1505,97
82,1,868,82,863,82,880,82,872,82
29,1,42,29,38,29,43,29,39,29
150,1,6856,150,7200,150,6890,150,7225,150
49,1,288,49,181,49,292,49,184,49
34,1,55,34,68,34,56,34,69,34
101,1,1603,101,1688,101,1622,101,1702,101
16,1,8,16,28,16,8,16,28,16
81,1,777,81,827,81,787,81,834,81
139,1,5366,139,5488,139,5400,139,5511,139
118,1,2936,118,3113,118,2959,118,3129,118
132,1,4505,132,4825,132,4526,132,4839,132
49,1,213,49,169,49,216,49,171,49
70,1,481,70,491,70,488,70,496,70
31,1,40,31,40,31,41,31,41,31
92,1,1273,92,1239,92,1287,92,1249,92
23,1,20,23,18,23,20,23,18,23
139,1,5610,139,5707,139,5644,139,5736,139
147,1,7279,147,6617,147,7304,147,6643,147
45,1,121,45,103,45,122,45,104,45
120,1,3023,120,3047,120,3044,120,3063,120
139,1,5476,139,4429,139,5498,139,4443,139
57,1,255,57,258,57,259,57,261,57
89,1,1049,89,1101,89,1063,89,1110,89
115,1,2880,115,2793,115,2895,115,2808,115
118,1,3005,118,3091,118,3026,118,3106,118
93,1,1351,93,1212,93,1363,93,1220,93
42,1,107,42,100,42,109,42,102,42
35,1,57,35,61,35,59,35,62,35
60,1,308,60,290,60,312,60,294,60
8,3,2,8,2,8,2,8,2,8
66,1,428,66,497,66,434,66,502,66
47,1,158,47,145,47,161,47,147,47
55,1,234,55,239,55,238,55,242,55
73,1,562,73,550,73,569,73,556,73
88,1,924,88,979,88,936,88,988,88
85,1,942,85,982,85,960,85,1004,85
112,1,1834,112,2274,112,1855,112,2289,112
137,1,4740,137,4891,137,4774,137,4913,137
110,1,1805,110,2166,110,1823,110,2179,110
70,1,500,70,492,70,507,70,497,70
105,1,1453,105,1108,105,1465,105,1116,105
138,1,5137,138,5297,138,5168,138,5320,138
120,1,3112,120,2304,120,3122,120,2314,120
150,1,7118,150,5093,150,7135,150,5110,150
146,1,5800,146,4354,146,5824,146,4370,146
143,1,5805,143,3721,143,5827,143,3736,143
133,1,2617,133,2541,133,2637,133,2553,133
148,1,5421,148,3847,148,5445,148,3863,148
